,State,County of County_Animals,ANSI of County_Animals,Ag District,Ag District Code,Year of County_Animals,"CATTLE, COWS, BEEF - INVENTORY","CATTLE, COWS, MILK - INVENTORY","CATTLE, INCL CALVES - INVENTORY","CATTLE, ON FEED - INVENTORY",HOGS - INVENTORY,TURKEYS - INVENTORY
445,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2022,2400.0,500.0,15200.0,3861.0,229617.0,28.0
446,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2023,2400.0,500.0,15000.0,3861.0,229617.0,28.0
447,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2010,5900.0,1700.0,15800.0,599.0,160.0,470.0
448,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2011,5600.0,1700.0,15600.0,599.0,160.0,470.0
449,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2012,5700.0,1700.0,15200.0,599.0,160.0,470.0
450,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2013,5200.0,1900.0,13700.0,640.0,308.0,385.0
451,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2014,4700.0,1600.0,13100.0,681.0,457.0,301.0
452,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2015,4700.0,1300.0,13300.0,722.0,605.0,216.0
453,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2016,4700.0,1000.0,15500.0,763.0,754.0,132.0
454,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2017,5100.0,700.0,14300.0,804.0,902.0,47.0
455,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2018,5000.0,400.0,11800.0,676.0,902.0,42.0
456,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2019,5100.0,400.0,11700.0,548.0,902.0,37.0
457,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2020,5000.0,400.0,11300.0,420.0,902.0,32.0
458,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2021,4600.0,400.0,10800.0,292.0,902.0,27.0
459,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2022,5000.0,400.0,11100.0,164.0,902.0,22.0
460,MINNESOTA,KANABEC,27065,EAST CENTRAL,60,2023,5000.0,400.0,10900.0,164.0,902.0,22.0
461,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2010,2900.0,6700.0,31500.0,2493.0,86583.0,2557432.0
462,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2011,2800.0,6700.0,31000.0,2493.0,86583.0,2557432.0
463,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2012,2800.0,6700.0,28000.0,2493.0,86583.0,2557432.0
464,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2013,2700.0,6600.0,24500.0,3269.0,86341.0,2504825.0
465,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2014,2500.0,8100.0,25000.0,4045.0,86099.0,2452219.0
466,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2015,2500.0,9700.0,30500.0,4822.0,85856.0,2399612.0
467,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2016,2500.0,11200.0,38000.0,5598.0,85614.0,2347006.0
468,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2017,3000.0,12800.0,41500.0,6374.0,85372.0,2294399.0
469,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2018,3500.0,14200.0,47000.0,5480.0,95729.0,2323855.0
470,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2019,3600.0,14100.0,46500.0,4586.0,106085.0,2353310.0
471,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2020,3500.0,13900.0,45500.0,3691.0,116442.0,2382766.0
472,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2021,3200.0,14200.0,43000.0,2797.0,126798.0,2412221.0
473,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2022,3500.0,14400.0,44500.0,1903.0,137155.0,2441677.0
474,MINNESOTA,KANDIYOHI,27067,CENTRAL,50,2023,3500.0,14200.0,43500.0,1903.0,137155.0,2441677.0
475,MINNESOTA,KITTSON,27069,NORTHWEST,10,2010,0.0,0.0,12300.0,640.0,0.0,0.0
476,MINNESOTA,KITTSON,27069,NORTHWEST,10,2011,0.0,0.0,12100.0,640.0,0.0,0.0
477,MINNESOTA,KITTSON,27069,NORTHWEST,10,2012,0.0,0.0,11900.0,640.0,0.0,0.0
478,MINNESOTA,KITTSON,27069,NORTHWEST,10,2013,0.0,0.0,11500.0,640.0,0.0,0.0
479,MINNESOTA,KITTSON,27069,NORTHWEST,10,2014,0.0,0.0,11000.0,640.0,0.0,0.0
480,MINNESOTA,KITTSON,27069,NORTHWEST,10,2015,0.0,0.0,11100.0,640.0,0.0,0.0
481,MINNESOTA,KITTSON,27069,NORTHWEST,10,2016,0.0,0.0,12100.0,640.0,0.0,0.0
482,MINNESOTA,KITTSON,27069,NORTHWEST,10,2017,0.0,0.0,12100.0,640.0,0.0,0.0
483,MINNESOTA,KITTSON,27069,NORTHWEST,10,2018,0.0,0.0,11000.0,640.0,0.0,0.0
484,MINNESOTA,KITTSON,27069,NORTHWEST,10,2019,0.0,0.0,10900.0,640.0,0.0,0.0
485,MINNESOTA,KITTSON,27069,NORTHWEST,10,2020,0.0,0.0,10500.0,640.0,0.0,0.0
486,MINNESOTA,KITTSON,27069,NORTHWEST,10,2021,0.0,0.0,10000.0,640.0,0.0,0.0
487,MINNESOTA,KITTSON,27069,NORTHWEST,10,2022,0.0,0.0,10300.0,640.0,0.0,0.0
488,MINNESOTA,KITTSON,27069,NORTHWEST,10,2023,0.0,0.0,10200.0,640.0,0.0,0.0
489,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2010,2300.0,300.0,4200.0,0.0,52.0,0.0
490,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2011,2200.0,300.0,4200.0,0.0,52.0,0.0
491,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2012,2200.0,300.0,4100.0,0.0,52.0,0.0
492,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2013,2200.0,300.0,3600.0,0.0,43.0,0.0
493,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2014,2200.0,300.0,3400.0,0.0,34.0,0.0
494,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2015,2200.0,300.0,3500.0,0.0,24.0,0.0
495,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2016,2200.0,300.0,4000.0,0.0,15.0,0.0
496,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2017,2200.0,300.0,4000.0,0.0,6.0,0.0
497,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2018,2000.0,300.0,4000.0,0.0,8.0,0.0
498,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2019,2000.0,300.0,3900.0,0.0,10.0,0.0
499,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2020,2000.0,300.0,3800.0,0.0,11.0,0.0
500,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2021,1800.0,300.0,3600.0,0.0,13.0,0.0
501,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2022,2000.0,300.0,3700.0,0.0,15.0,0.0
502,MINNESOTA,KOOCHICHING,27071,NORTH CENTRAL,20,2023,2000.0,300.0,3700.0,0.0,15.0,0.0
503,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2010,5300.0,1000.0,15800.0,4507.0,97508.0,0.0
504,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2011,5000.0,1000.0,15600.0,4507.0,97508.0,0.0
505,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2012,5000.0,1000.0,15300.0,4507.0,97508.0,0.0
506,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2013,5900.0,400.0,14400.0,4220.0,107774.0,0.0
507,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2014,5400.0,400.0,13700.0,3933.0,118040.0,0.0
508,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2015,5400.0,400.0,13900.0,3646.0,128305.0,0.0
509,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2016,5400.0,300.0,15600.0,3359.0,138571.0,0.0
510,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2017,5800.0,300.0,15600.0,3072.0,148837.0,0.0
511,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2018,5500.0,600.0,15600.0,2738.0,150943.0,0.0
512,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2019,5500.0,600.0,15500.0,2405.0,153050.0,0.0
513,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2020,5500.0,600.0,15000.0,2071.0,155156.0,0.0
514,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2021,5000.0,600.0,14300.0,1738.0,157263.0,0.0
515,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2022,5400.0,600.0,14700.0,1404.0,159369.0,0.0
516,MINNESOTA,LAC QUI PARLE,27073,WEST CENTRAL,40,2023,5400.0,600.0,14500.0,1404.0,159369.0,0.0
517,MINNESOTA,LAKE,27075,NORTHEAST,30,2010,0.0,0.0,0.0,0.0,21.0,11.0
518,MINNESOTA,LAKE,27075,NORTHEAST,30,2011,0.0,0.0,0.0,0.0,21.0,11.0
519,MINNESOTA,LAKE,27075,NORTHEAST,30,2012,0.0,0.0,0.0,0.0,21.0,11.0
520,MINNESOTA,LAKE,27075,NORTHEAST,30,2013,0.0,0.0,0.0,0.0,21.0,11.0
521,MINNESOTA,LAKE,27075,NORTHEAST,30,2014,0.0,0.0,0.0,0.0,21.0,11.0
522,MINNESOTA,LAKE,27075,NORTHEAST,30,2015,0.0,0.0,0.0,0.0,21.0,11.0
523,MINNESOTA,LAKE,27075,NORTHEAST,30,2016,0.0,0.0,0.0,0.0,21.0,11.0
524,MINNESOTA,LAKE,27075,NORTHEAST,30,2017,0.0,0.0,0.0,0.0,21.0,11.0
525,MINNESOTA,LAKE,27075,NORTHEAST,30,2018,0.0,0.0,100.0,0.0,21.0,17.0
526,MINNESOTA,LAKE,27075,NORTHEAST,30,2019,0.0,0.0,100.0,0.0,21.0,23.0
527,MINNESOTA,LAKE,27075,NORTHEAST,30,2020,0.0,0.0,100.0,0.0,21.0,28.0
528,MINNESOTA,LAKE,27075,NORTHEAST,30,2021,0.0,0.0,100.0,0.0,21.0,34.0
529,MINNESOTA,LAKE,27075,NORTHEAST,30,2022,0.0,0.0,100.0,0.0,21.0,40.0
530,MINNESOTA,LAKE,27075,NORTHEAST,30,2023,0.0,0.0,100.0,0.0,21.0,40.0
531,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2010,0.0,0.0,0.0,0.0,32.0,18.0
532,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2011,0.0,0.0,0.0,0.0,32.0,18.0
533,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2012,0.0,0.0,0.0,0.0,32.0,18.0
534,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2013,0.0,0.0,0.0,0.0,29.0,16.0
535,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2014,0.0,0.0,0.0,0.0,27.0,14.0
536,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2015,0.0,0.0,0.0,0.0,24.0,13.0
537,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2016,0.0,0.0,0.0,0.0,22.0,11.0
538,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2017,0.0,0.0,0.0,0.0,19.0,9.0
539,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2018,800.0,0.0,0.0,0.0,16.0,12.0
540,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2019,800.0,0.0,0.0,0.0,14.0,16.0
541,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2020,800.0,0.0,0.0,0.0,11.0,19.0
542,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2021,800.0,0.0,0.0,0.0,9.0,23.0
543,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2022,800.0,0.0,0.0,0.0,6.0,26.0
544,MINNESOTA,LAKE OF THE WOODS,27077,NORTH CENTRAL,20,2023,800.0,0.0,0.0,0.0,6.0,26.0
545,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2010,2300.0,4000.0,20500.0,8273.0,135687.0,71046.0
546,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2011,2200.0,4000.0,20500.0,8273.0,135687.0,71046.0
547,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2012,2200.0,4000.0,19800.0,8273.0,135687.0,71046.0
548,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2013,1800.0,3600.0,20500.0,7820.0,128176.0,77040.0
549,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2014,1600.0,3600.0,19400.0,7366.0,120665.0,83033.0
550,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2015,1600.0,3500.0,17800.0,6913.0,113153.0,89027.0
551,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2016,1600.0,3500.0,16300.0,6459.0,105642.0,95020.0
552,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2017,1300.0,3500.0,14700.0,6006.0,98131.0,101014.0
553,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2018,1100.0,3000.0,13200.0,5762.0,100352.0,94570.0
554,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2019,1100.0,2900.0,13100.0,5518.0,102573.0,88126.0
555,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2020,1100.0,2900.0,12700.0,5273.0,104794.0,81682.0
556,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2021,1000.0,3000.0,12100.0,5029.0,107015.0,75238.0
557,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2022,1100.0,3000.0,12500.0,4785.0,109236.0,68794.0
558,MINNESOTA,LE SUEUR,27079,SOUTH CENTRAL,80,2023,1100.0,3000.0,12300.0,4785.0,109236.0,68794.0
559,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2010,5400.0,2900.0,28500.0,7171.0,93371.0,0.0
560,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2011,5100.0,2900.0,28000.0,7171.0,93371.0,0.0
561,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2012,5200.0,2900.0,25000.0,7171.0,93371.0,0.0
562,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2013,6000.0,1900.0,21500.0,7727.0,98436.0,0.0
563,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2014,5400.0,1900.0,20500.0,8282.0,103500.0,0.0
564,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2015,5400.0,1900.0,21000.0,8838.0,108565.0,0.0
565,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2016,5400.0,1800.0,23000.0,9393.0,113629.0,0.0
566,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2017,5400.0,1800.0,22500.0,9949.0,118694.0,0.0
567,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2018,5000.0,2000.0,22500.0,9006.0,121281.0,0.0
568,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2019,5100.0,2000.0,22000.0,8063.0,123867.0,0.0
569,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2020,5000.0,2000.0,21500.0,7119.0,126454.0,0.0
570,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2021,4600.0,2000.0,20500.0,6176.0,129040.0,0.0
571,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2022,5000.0,2000.0,21000.0,5233.0,131627.0,0.0
572,MINNESOTA,LINCOLN,27081,SOUTHWEST,70,2023,5000.0,2000.0,21000.0,5233.0,131627.0,0.0
573,MINNESOTA,LYON,27083,SOUTHWEST,70,2010,4800.0,1800.0,75000.0,32155.0,158742.0,643333.0
574,MINNESOTA,LYON,27083,SOUTHWEST,70,2011,4500.0,1800.0,73000.0,32155.0,158742.0,643333.0
575,MINNESOTA,LYON,27083,SOUTHWEST,70,2012,4600.0,1800.0,64000.0,32155.0,158742.0,643333.0
576,MINNESOTA,LYON,27083,SOUTHWEST,70,2013,4100.0,2700.0,54000.0,32325.0,177243.0,619133.0
577,MINNESOTA,LYON,27083,SOUTHWEST,70,2014,3700.0,2700.0,51000.0,32494.0,195744.0,594933.0
578,MINNESOTA,LYON,27083,SOUTHWEST,70,2015,3700.0,2600.0,52000.0,32664.0,214246.0,570733.0
579,MINNESOTA,LYON,27083,SOUTHWEST,70,2016,4700.0,2600.0,54000.0,32833.0,232747.0,546533.0
580,MINNESOTA,LYON,27083,SOUTHWEST,70,2017,5300.0,2600.0,56000.0,33003.0,251248.0,522333.0
581,MINNESOTA,LYON,27083,SOUTHWEST,70,2018,5900.0,1800.0,58000.0,34891.0,289996.0,519133.0
582,MINNESOTA,LYON,27083,SOUTHWEST,70,2019,5900.0,1800.0,57000.0,36779.0,328744.0,515933.0
583,MINNESOTA,LYON,27083,SOUTHWEST,70,2020,5900.0,1800.0,56000.0,38667.0,367492.0,512733.0
584,MINNESOTA,LYON,27083,SOUTHWEST,70,2021,5400.0,1800.0,53000.0,40555.0,406240.0,509533.0
585,MINNESOTA,LYON,27083,SOUTHWEST,70,2022,5800.0,1800.0,55000.0,42443.0,444988.0,506333.0
586,MINNESOTA,LYON,27083,SOUTHWEST,70,2023,5800.0,1800.0,54000.0,42443.0,444988.0,506333.0
587,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2010,2200.0,800.0,6900.0,1326.0,243.0,0.0
588,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2011,2100.0,800.0,6800.0,1326.0,243.0,0.0
589,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2012,2200.0,800.0,6700.0,1326.0,243.0,0.0
590,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2013,2200.0,800.0,6400.0,1117.0,198.0,0.0
591,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2014,2200.0,800.0,6100.0,907.0,152.0,0.0
592,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2015,2200.0,800.0,6200.0,698.0,107.0,0.0
593,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2016,2200.0,800.0,6700.0,488.0,61.0,0.0
594,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2017,2200.0,800.0,6600.0,279.0,16.0,0.0
595,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2018,2200.0,400.0,5500.0,250.0,24.0,0.0
596,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2019,2200.0,400.0,5400.0,220.0,32.0,0.0
597,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2020,2200.0,300.0,5300.0,191.0,41.0,0.0
598,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2021,2000.0,400.0,5000.0,161.0,49.0,0.0
599,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2022,2100.0,400.0,5200.0,132.0,57.0,0.0
600,MINNESOTA,MAHNOMEN,27087,NORTHWEST,10,2023,2100.0,400.0,5100.0,132.0,57.0,0.0
601,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2010,4900.0,1900.0,11800.0,265.0,62.0,0.0
602,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2011,4600.0,1900.0,11600.0,265.0,62.0,0.0
603,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2012,4700.0,1900.0,11400.0,265.0,62.0,0.0
604,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2013,4400.0,300.0,8100.0,280.0,57.0,0.0
605,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2014,4000.0,300.0,7700.0,295.0,51.0,0.0
606,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2015,4000.0,300.0,8400.0,311.0,46.0,0.0
607,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2016,5000.0,300.0,9200.0,326.0,41.0,0.0
608,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2017,5100.0,300.0,9900.0,341.0,36.0,0.0
609,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2018,5400.0,300.0,10700.0,341.0,30.0,0.0
610,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2019,5500.0,300.0,10600.0,341.0,25.0,0.0
611,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2020,5400.0,300.0,10300.0,341.0,20.0,0.0
612,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2021,5000.0,300.0,9800.0,341.0,14.0,0.0
613,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2022,5300.0,300.0,10100.0,341.0,9.0,0.0
614,MINNESOTA,MARSHALL,27089,NORTHWEST,10,2023,5300.0,300.0,9900.0,341.0,9.0,0.0
615,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2010,1500.0,900.0,21500.0,6093.0,812229.0,69404.0
616,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2011,1400.0,900.0,21500.0,6093.0,812229.0,69404.0
617,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2012,1400.0,900.0,21000.0,6093.0,812229.0,69404.0
618,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2013,1600.0,600.0,13000.0,7089.0,815301.0,75925.0
619,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2014,1400.0,500.0,12400.0,8085.0,818373.0,82446.0
620,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2015,1400.0,500.0,14600.0,9080.0,821445.0,88968.0
621,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2016,1400.0,500.0,16700.0,10076.0,824517.0,95489.0
622,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2017,1600.0,500.0,18900.0,11072.0,827589.0,102010.0
623,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2018,1700.0,500.0,21000.0,10003.0,831118.0,81615.0
624,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2019,1700.0,500.0,21000.0,8934.0,834647.0,61220.0
625,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2020,1700.0,400.0,20500.0,7865.0,838175.0,40826.0
626,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2021,1500.0,500.0,19400.0,6796.0,841704.0,20431.0
627,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2022,1600.0,500.0,19900.0,5727.0,845233.0,36.0
628,MINNESOTA,MARTIN,27091,SOUTH CENTRAL,80,2023,1600.0,500.0,19600.0,5727.0,845233.0,36.0
629,MINNESOTA,MCLEOD,27085,CENTRAL,50,2010,2200.0,7600.0,28000.0,6055.0,9308.0,31.0
630,MINNESOTA,MCLEOD,27085,CENTRAL,50,2011,2000.0,7600.0,27500.0,6055.0,9308.0,31.0
631,MINNESOTA,MCLEOD,27085,CENTRAL,50,2012,2100.0,7500.0,27000.0,6055.0,9308.0,31.0
632,MINNESOTA,MCLEOD,27085,CENTRAL,50,2013,2000.0,8000.0,30500.0,5807.0,8827.0,51.0
633,MINNESOTA,MCLEOD,27085,CENTRAL,50,2014,1900.0,7900.0,29000.0,5559.0,8345.0,70.0
634,MINNESOTA,MCLEOD,27085,CENTRAL,50,2015,1900.0,7800.0,29500.0,5310.0,7864.0,90.0
635,MINNESOTA,MCLEOD,27085,CENTRAL,50,2016,1900.0,7700.0,31000.0,5062.0,7382.0,109.0
636,MINNESOTA,MCLEOD,27085,CENTRAL,50,2017,2000.0,7700.0,29500.0,4814.0,6901.0,129.0
637,MINNESOTA,MCLEOD,27085,CENTRAL,50,2018,1800.0,7300.0,26500.0,4442.0,7077.0,129.0
638,MINNESOTA,MCLEOD,27085,CENTRAL,50,2019,1900.0,7200.0,26000.0,4070.0,7252.0,129.0
639,MINNESOTA,MCLEOD,27085,CENTRAL,50,2020,1800.0,7200.0,25500.0,3699.0,7428.0,129.0
640,MINNESOTA,MCLEOD,27085,CENTRAL,50,2021,1700.0,7300.0,24500.0,3327.0,7603.0,129.0
641,MINNESOTA,MCLEOD,27085,CENTRAL,50,2022,1800.0,7400.0,25000.0,2955.0,7779.0,129.0
642,MINNESOTA,MCLEOD,27085,CENTRAL,50,2023,1800.0,7300.0,24500.0,2955.0,7779.0,129.0
643,MINNESOTA,MEEKER,27093,CENTRAL,50,2010,3000.0,7400.0,28000.0,7035.0,14522.0,1041083.0
644,MINNESOTA,MEEKER,27093,CENTRAL,50,2011,2900.0,7400.0,27500.0,7035.0,14522.0,1041083.0
645,MINNESOTA,MEEKER,27093,CENTRAL,50,2012,2900.0,7400.0,27000.0,7035.0,14522.0,1041083.0
646,MINNESOTA,MEEKER,27093,CENTRAL,50,2013,2700.0,9600.0,35000.0,7177.0,12645.0,1041083.0
647,MINNESOTA,MEEKER,27093,CENTRAL,50,2014,2400.0,9300.0,33500.0,7318.0,10767.0,1041083.0
648,MINNESOTA,MEEKER,27093,CENTRAL,50,2015,2400.0,8900.0,34000.0,7460.0,8890.0,1041083.0
649,MINNESOTA,MEEKER,27093,CENTRAL,50,2016,2400.0,8600.0,37000.0,7601.0,7012.0,1041083.0
650,MINNESOTA,MEEKER,27093,CENTRAL,50,2017,2800.0,8200.0,36500.0,7743.0,5135.0,1041083.0
651,MINNESOTA,MEEKER,27093,CENTRAL,50,2018,2800.0,7900.0,30500.0,8105.0,4458.0,1041083.0
652,MINNESOTA,MEEKER,27093,CENTRAL,50,2019,2800.0,7800.0,30500.0,8466.0,3782.0,1041083.0
653,MINNESOTA,MEEKER,27093,CENTRAL,50,2020,2800.0,7700.0,29500.0,8828.0,3105.0,1041083.0
654,MINNESOTA,MEEKER,27093,CENTRAL,50,2021,2500.0,7900.0,28000.0,9189.0,2429.0,1041083.0
655,MINNESOTA,MEEKER,27093,CENTRAL,50,2022,2700.0,7900.0,29000.0,9551.0,1752.0,1041083.0
656,MINNESOTA,MEEKER,27093,CENTRAL,50,2023,2700.0,7900.0,28500.0,9551.0,1752.0,1041083.0
657,MINNESOTA,MILLE LACS,27095,EAST CENTRAL,60,2010,3800.0,3700.0,19500.0,474.0,462.0,34.0
658,MINNESOTA,MILLE LACS,27095,EAST CENTRAL,60,2011,3600.0,3700.0,19200.0,474.0,462.0,34.0
659,MINNESOTA,MILLE LACS,27095,EAST CENTRAL,60,2012,3600.0,3600.0,18800.0,474.0,462.0,34.0
660,MINNESOTA,MILLE LACS,27095,EAST CENTRAL,60,2013,3700.0,2400.0,17000.0,846.0,487.0,53.0
